PRISM Time Series Data
Location:  Lat: 40.8043   Lon: -74.7792   Elev: 863ft
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 4km
Period: 2000-01-01 - 2022-01-01
Dataset: AN91d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2024-Mar-22
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
2013-04-18,0.00,40.6,54.5,68.5,33.6,1.48,18.64
2013-04-19,0.00,45.0,51.8,58.6,46.2,0.43,7.06
2013-04-20,1.03,45.8,59.4,73.0,51.3,1.03,10.27
2013-04-21,0.00,32.1,43.3,54.5,22.2,2.63,9.56
2013-04-22,0.00,32.0,42.9,53.8,21.5,1.29,10.37
2013-04-23,0.00,33.1,43.5,53.8,27.0,1.19,8.30
2013-04-24,0.00,35.1,42.1,49.0,35.3,0.44,4.13
2013-04-25,0.00,37.9,53.6,69.4,42.3,2.17,12.62
2013-04-26,0.00,36.1,49.5,62.9,26.6,1.64,15.35
2013-04-27,0.00,35.2,48.8,62.3,26.6,1.76,14.89
2013-04-28,0.00,37.1,52.1,67.0,30.7,1.39,17.20
2013-04-29,0.00,41.9,55.1,68.3,36.6,0.63,16.59
2013-04-30,0.17,48.4,50.5,52.5,46.2,0.64,2.89
2013-05-01,0.00,36.0,50.7,65.4,34.1,0.94,15.10
2013-05-02,0.00,37.8,52.8,67.8,36.1,0.57,17.96
2013-05-03,0.00,43.5,58.0,72.4,39.2,2.35,19.71
2013-05-04,0.00,40.9,53.6,66.3,36.3,0.77,15.63
2013-05-05,0.00,41.3,55.5,69.7,39.0,1.29,17.07
2013-05-06,0.00,43.5,54.4,65.4,38.2,0.62,14.30
2013-05-07,0.00,46.0,57.5,68.9,46.3,0.52,12.46
2013-05-08,0.14,55.6,63.6,71.7,54.0,0.54,13.00
2013-05-09,0.93,49.0,57.4,65.9,54.9,0.01,5.24
2013-05-10,0.09,50.6,58.1,65.6,52.6,0.28,8.13
2013-05-11,0.38,54.6,65.4,76.2,56.3,0.28,17.72
2013-05-12,0.64,54.1,61.1,68.1,56.3,0.77,5.85
2013-05-13,0.00,39.7,51.1,62.6,31.0,2.39,13.57
2013-05-14,0.00,35.7,44.1,52.5,27.6,1.23,9.03
2013-05-15,0.00,38.7,49.2,59.7,29.2,1.72,13.60
2013-05-16,0.00,52.5,61.7,70.9,50.7,1.18,12.20
2013-05-17,0.00,48.9,63.6,78.2,46.0,2.11,21.66
2013-05-18,0.00,49.0,60.5,72.0,41.2,2.03,19.20
2013-05-19,0.29,54.5,58.7,62.8,50.9,0.62,8.54
2013-05-20,0.09,54.8,57.0,59.2,55.4,0.22,2.01
2013-05-21,0.00,58.2,67.8,77.3,62.1,0.28,12.03
2013-05-22,0.00,63.4,74.9,86.5,65.3,0.46,20.55
2013-05-23,0.03,64.4,73.5,82.6,65.2,0.99,16.18
2013-05-24,1.72,59.7,68.1,76.5,63.0,0.41,9.47
2013-05-25,0.76,42.3,51.5,60.7,41.5,0.73,3.95
2013-05-26,0.02,44.2,49.2,54.3,35.2,2.09,7.54
2013-05-27,0.00,39.3,52.2,65.1,34.4,1.06,14.78
2013-05-28,0.00,44.4,58.0,71.5,40.4,0.99,19.18
2013-05-29,0.45,55.4,57.4,59.5,54.5,0.32,4.67
2013-05-30,0.00,61.8,71.2,80.7,63.4,0.58,14.17
2013-05-31,0.00,62.0,74.6,87.2,62.6,1.09,26.68
2013-06-01,0.00,61.1,72.8,84.6,61.9,0.86,21.84
2013-06-02,0.00,63.4,73.9,84.4,65.1,0.31,18.56
2013-06-03,0.66,65.0,72.9,80.8,64.7,0.57,13.44
2013-06-04,0.03,52.8,63.0,73.2,52.9,1.38,10.05
2013-06-05,0.00,47.0,59.3,71.5,39.4,2.85,18.17
2013-06-06,0.00,49.6,60.5,71.4,46.1,0.55,16.77
2013-06-07,0.85,54.6,59.7,64.8,54.8,0.19,8.11
2013-06-08,2.03,55.3,58.2,61.0,56.7,0.31,2.01
2013-06-09,0.00,55.5,62.8,70.0,57.5,0.76,6.67
2013-06-10,0.00,59.2,67.4,75.7,56.3,0.91,15.85
2013-06-11,1.39,60.2,62.9,65.7,61.2,0.26,2.76
2013-06-12,0.00,60.4,66.8,73.1,58.7,2.15,8.24
2013-06-13,0.02,55.9,64.8,73.7,52.8,0.68,15.32
2013-06-14,1.09,52.2,56.2,60.2,53.8,0.83,2.40
2013-06-15,0.36,52.0,64.0,76.1,52.7,0.87,14.44
2013-06-16,0.00,51.8,64.9,78.1,51.0,0.86,20.99
2013-06-17,0.00,56.6,69.4,82.2,58.8,0.27,20.94
2013-06-18,0.17,58.1,71.1,84.0,59.5,0.56,22.04
2013-06-19,0.36,53.6,66.5,79.3,58.5,0.59,16.69
2013-06-20,0.00,49.9,63.3,76.7,47.5,0.67,20.64
2013-06-21,0.00,52.2,65.3,78.4,52.6,1.12,18.55
2013-06-22,0.00,52.2,65.6,79.1,53.8,0.92,18.14
2013-06-23,0.00,60.9,70.3,79.7,59.9,1.04,15.23
2013-06-24,0.00,63.6,72.9,82.1,66.3,0.01,15.76
2013-06-25,0.04,63.6,74.5,85.3,64.3,0.73,18.12
2013-06-26,0.54,64.6,73.4,82.3,65.9,1.60,14.48
2013-06-27,0.00,64.1,72.2,80.3,64.9,0.52,12.58
2013-06-28,1.92,65.6,73.6,81.6,67.4,0.10,14.15
2013-06-29,0.02,64.1,72.4,80.7,64.2,0.78,14.00
2013-06-30,0.00,61.9,71.4,80.9,62.9,0.29,16.10
2013-07-01,0.30,68.1,73.0,77.8,68.0,1.00,8.28
2013-07-02,1.08,68.6,70.8,72.9,69.3,0.80,2.73
2013-07-03,0.17,69.7,74.6,79.4,69.2,1.73,7.80
2013-07-04,0.00,68.7,74.3,80.0,70.1,0.48,9.33
2013-07-05,0.00,68.5,76.4,84.3,69.7,0.57,13.76
2013-07-06,0.00,69.5,77.9,86.3,69.7,0.75,19.24
2013-07-07,0.00,70.0,78.2,86.5,69.9,1.29,18.18
2013-07-08,0.10,66.7,76.8,86.8,68.0,1.19,16.56
2013-07-09,0.00,64.4,73.4,82.4,65.3,0.39,16.70
2013-07-10,0.33,67.1,74.7,82.4,67.9,0.12,14.08
2013-07-11,0.01,69.6,75.6,81.5,69.5,0.78,12.40
2013-07-12,0.00,64.8,71.8,78.8,60.9,2.88,14.21
2013-07-13,0.17,64.3,68.9,73.4,63.6,0.46,8.55
2013-07-14,0.06,64.9,70.9,77.0,69.1,0.40,5.77
2013-07-15,0.00,69.7,77.5,85.4,69.0,1.14,17.04
2013-07-16,0.00,68.4,77.7,87.0,68.8,2.62,18.63
2013-07-17,0.00,68.5,78.1,87.7,67.0,1.53,22.23
2013-07-18,0.00,69.9,79.2,88.5,68.4,1.58,24.35
2013-07-19,0.00,70.4,80.4,90.4,70.0,0.63,23.78
2013-07-20,0.00,72.6,81.2,89.9,70.7,4.16,22.66
2013-07-21,0.00,68.5,77.5,86.5,67.6,1.43,19.04
2013-07-22,0.00,66.7,75.0,83.4,62.9,1.91,19.60
2013-07-23,1.81,68.9,75.0,81.2,69.1,0.39,11.45
2013-07-24,0.10,65.6,73.1,80.5,67.2,0.63,11.49
2013-07-25,0.00,57.7,66.8,75.8,52.5,5.37,14.53
2013-07-26,0.00,59.3,63.0,66.7,54.3,1.89,7.65
2013-07-27,0.00,54.4,64.1,73.8,56.2,0.64,13.35
2013-07-28,0.08,57.0,69.5,82.0,61.0,0.21,19.04
2013-07-29,0.80,60.6,66.3,72.0,64.4,0.20,3.54
2013-07-30,0.00,54.6,66.6,78.5,54.7,0.92,20.10
2013-07-31,0.00,54.7,67.5,80.3,55.1,0.49,19.79
2013-08-01,0.00,59.5,69.9,80.2,58.8,0.16,20.71
2013-08-02,0.69,58.4,65.6,72.8,62.2,0.13,9.46
2013-08-03,0.01,60.0,69.2,78.3,58.6,1.59,16.96
2013-08-04,0.30,55.8,66.8,77.8,58.8,0.72,14.85
2013-08-05,0.00,52.0,64.6,77.2,51.0,1.77,19.45
2013-08-06,0.00,51.4,64.7,78.0,49.3,0.61,23.59
2013-08-07,0.00,61.0,69.7,78.4,56.0,1.24,20.59
2013-08-08,0.20,63.9,69.1,74.4,64.0,0.28,9.90
2013-08-09,0.36,69.6,74.6,79.7,68.9,0.87,9.85
2013-08-10,0.20,63.2,72.7,82.2,67.5,0.72,12.70
2013-08-11,0.00,54.7,66.8,79.0,56.2,1.27,18.27
2013-08-12,0.13,58.0,66.9,75.9,57.5,0.43,15.47
2013-08-13,0.11,63.4,70.2,77.0,60.9,0.71,15.60
2013-08-14,0.79,53.2,63.5,73.8,58.6,0.80,8.72
2013-08-15,0.00,50.3,60.2,70.1,48.1,1.20,13.14
2013-08-16,0.00,51.1,61.9,72.7,49.3,0.73,16.51
2013-08-17,0.00,51.4,62.6,73.7,51.9,0.58,16.77
2013-08-18,0.00,57.5,67.0,76.5,56.1,1.35,16.62
2013-08-19,0.02,59.8,64.4,68.9,58.7,0.60,6.27
2013-08-20,0.00,59.7,65.5,71.3,59.4,0.64,8.66
2013-08-21,0.00,58.7,69.3,79.9,60.3,0.84,15.98
2013-08-22,0.00,61.0,70.9,80.7,61.7,0.34,19.94
2013-08-23,1.16,63.5,69.1,74.7,64.7,0.95,6.68
2013-08-24,0.00,52.8,62.8,72.8,53.7,1.67,13.21
2013-08-25,0.00,52.7,63.6,74.5,49.9,1.15,17.45
2013-08-26,0.00,57.8,66.9,76.1,54.0,2.09,17.88
2013-08-27,0.09,65.3,70.2,75.1,63.2,2.00,8.98
2013-08-28,0.00,63.9,72.6,81.2,64.5,0.46,15.06
2013-08-29,0.82,65.5,68.5,71.5,66.2,0.46,3.83
2013-08-30,0.00,65.7,70.4,75.2,64.9,0.78,7.00
2013-08-31,0.00,66.0,71.8,77.5,66.4,0.88,7.96
2013-09-01,0.00,69.8,74.6,79.4,69.3,1.11,8.50
2013-09-02,0.04,66.7,72.5,78.2,69.4,0.22,7.45
2013-09-03,0.32,64.5,69.4,74.3,67.3,0.27,3.99
2013-09-04,0.00,56.9,66.2,75.6,55.7,0.99,15.46
2013-09-05,0.00,56.8,66.6,76.4,54.9,1.53,15.36
2013-09-06,0.00,47.9,59.6,71.3,45.6,2.69,16.59
2013-09-07,0.00,45.1,56.5,68.0,41.8,0.89,15.62
2013-09-08,0.00,49.9,61.4,73.0,51.7,1.10,16.50
2013-09-09,0.00,46.5,60.9,75.4,47.9,1.89,15.58
2013-09-10,0.00,49.4,59.6,69.8,54.9,0.97,12.01
2013-09-11,0.00,64.1,72.7,81.3,68.6,0.05,9.96
2013-09-12,0.00,66.3,76.5,86.8,69.8,0.30,16.05
2013-09-13,0.89,62.4,70.6,78.7,66.0,0.56,6.13
2013-09-14,0.00,52.6,61.1,69.7,49.0,3.66,9.78
2013-09-15,0.00,42.5,51.3,60.2,41.9,0.70,7.57
2013-09-16,0.00,45.9,56.5,67.2,48.5,0.68,12.32
2013-09-17,0.03,44.1,54.6,65.1,45.0,1.60,9.01
2013-09-18,0.00,40.5,51.7,63.0,38.4,0.61,12.02
2013-09-19,0.00,41.8,54.6,67.3,42.6,0.52,14.56
2013-09-20,0.00,43.1,57.1,71.1,47.3,0.29,14.97
2013-09-21,0.00,48.5,62.6,76.8,53.2,0.31,17.44
2013-09-22,0.72,54.8,64.9,75.0,56.2,0.51,15.11
2013-09-23,0.00,42.8,53.4,64.0,41.3,1.55,10.35
2013-09-24,0.00,39.9,51.5,63.1,39.0,0.91,10.74
2013-09-25,0.00,42.7,56.4,70.1,41.1,1.27,16.22
2013-09-26,0.00,43.1,56.5,69.8,45.4,0.65,14.42
2013-09-27,0.00,46.6,58.2,69.9,49.2,0.56,11.79
2013-09-28,0.00,47.3,57.6,67.9,49.3,0.36,11.37
2013-09-29,0.00,45.4,58.0,70.5,46.9,0.59,14.55
2013-09-30,0.00,44.5,57.2,69.8,48.1,0.37,12.47
2013-10-01,0.00,43.5,56.7,69.9,47.2,0.11,14.09
2013-10-02,0.00,48.0,62.1,76.2,52.3,0.33,16.21
2013-10-03,0.00,50.9,65.4,79.9,54.5,0.72,18.80
2013-10-04,0.00,52.7,65.1,77.5,54.9,0.30,18.61
2013-10-05,0.08,58.7,69.8,80.9,61.4,0.37,17.09
2013-10-06,0.00,60.0,68.3,76.6,62.0,0.01,11.90
2013-10-07,0.02,63.5,65.0,66.4,62.3,0.47,1.63
2013-10-08,0.48,45.0,57.2,69.3,52.0,0.64,2.83
2013-10-09,0.00,42.9,53.3,63.7,41.6,0.97,11.28
2013-10-10,0.00,43.8,51.6,59.4,40.6,1.18,8.55
2013-10-11,0.03,50.5,54.0,57.5,46.4,2.31,4.79
2013-10-12,0.00,52.4,57.3,62.2,48.7,2.25,8.04
2013-10-13,0.00,53.0,61.5,69.9,45.2,3.05,16.56
2013-10-14,0.00,42.3,53.2,64.0,45.4,0.22,9.09
2013-10-15,0.00,42.5,54.7,67.0,45.2,0.17,12.78
2013-10-16,0.00,44.5,57.6,70.6,46.1,0.47,14.75
2013-10-17,0.00,52.6,58.0,63.3,53.0,0.97,6.80
2013-10-18,0.05,50.0,60.7,71.4,52.8,1.21,11.73
2013-10-19,0.00,36.9,50.2,63.5,38.3,0.72,11.46
2013-10-20,0.10,38.0,49.9,61.7,41.2,0.51,10.32
2013-10-21,0.00,32.6,45.8,58.9,33.7,0.51,10.83
2013-10-22,0.00,34.7,49.2,63.7,37.3,0.15,13.73
2013-10-23,0.00,32.2,45.0,57.8,36.1,0.60,7.24
2013-10-24,0.01,31.6,43.4,55.1,31.4,0.73,7.80
2013-10-25,0.00,30.2,40.1,50.0,25.6,1.04,7.62
2013-10-26,0.00,26.3,39.6,52.9,27.7,0.35,8.42
2013-10-27,0.00,34.7,44.9,55.1,27.2,1.56,9.84
2013-10-28,0.00,27.5,41.3,55.1,28.2,0.42,9.24
2013-10-29,0.00,32.7,44.9,57.1,30.4,1.05,10.30
2013-10-30,0.00,31.4,43.0,54.6,28.2,1.02,9.28
2013-10-31,0.00,42.1,48.7,55.2,41.1,0.47,5.55
2013-11-01,0.13,51.1,57.6,64.1,54.9,0.85,4.50
2013-11-02,0.18,43.6,56.1,68.6,46.8,0.89,12.89
2013-11-03,0.00,39.3,52.9,66.4,38.9,0.99,13.78
2013-11-04,0.00,23.2,35.3,47.4,20.6,1.16,6.79
2013-11-05,0.00,27.0,35.9,44.9,18.2,1.25,7.50
2013-11-06,0.00,37.4,45.9,54.4,35.6,1.45,7.37
2013-11-07,0.00,46.6,52.5,58.3,45.4,1.37,7.29
2013-11-08,0.12,30.8,43.7,56.6,35.6,0.79,3.80
2013-11-09,0.00,24.2,38.3,52.4,23.8,0.41,9.10
2013-11-10,0.00,30.1,38.2,46.3,26.7,0.91,6.33
2013-11-11,0.00,32.9,43.0,53.1,26.2,1.77,8.39
2013-11-12,0.00,32.3,40.7,49.0,27.6,1.44,6.79
2013-11-13,0.00,24.3,29.6,35.0,15.1,1.21,3.89
2013-11-14,0.00,23.4,29.7,36.1,13.3,1.29,4.79
2013-11-15,0.00,25.6,36.2,46.9,15.5,1.29,7.92
2013-11-16,0.04,30.0,40.6,51.3,22.4,1.05,9.99
2013-11-17,0.03,38.4,47.2,55.9,39.2,0.47,8.12
2013-11-18,0.24,47.3,53.3,59.3,51.7,0.41,3.60
2013-11-19,0.00,38.4,48.8,59.3,26.9,3.35,11.74
2013-11-20,0.00,27.8,35.7,43.6,19.6,1.88,5.57
2013-11-21,0.00,21.7,31.6,41.5,12.2,1.13,6.87
2013-11-22,0.00,23.7,34.9,46.0,31.4,1.01,4.89
2013-11-23,0.02,34.4,43.3,52.2,39.5,0.86,4.12
2013-11-24,0.00,19.2,30.2,41.2,12.3,1.41,5.52
2013-11-25,0.00,17.0,21.7,26.5,1.6,1.10,3.51
2013-11-26,0.00,18.9,25.0,31.1,11.2,1.29,3.44
2013-11-27,2.07,29.4,38.6,47.8,29.4,0.17,3.11
2013-11-28,0.19,25.5,33.3,41.2,23.3,0.57,2.70
2013-11-29,0.00,23.7,27.6,31.6,12.7,1.06,3.81
2013-11-30,0.00,17.1,25.5,33.9,14.1,0.78,3.39
2013-12-01,0.00,19.6,25.9,32.1,18.8,0.92,2.95
2013-12-02,0.00,25.4,34.8,44.2,27.4,0.59,4.91
2013-12-03,0.00,27.9,36.2,44.5,28.4,0.46,4.45
2013-12-04,0.00,29.3,39.5,49.6,29.1,0.53,6.47
2013-12-05,0.03,30.5,39.7,48.8,36.9,0.23,4.86
2013-12-06,0.13,43.6,48.2,52.7,48.1,0.17,1.33
2013-12-07,0.81,32.7,38.3,43.9,33.9,0.52,2.04
2013-12-08,0.00,22.5,29.1,35.7,18.5,0.98,3.01
2013-12-09,0.30,25.6,28.5,31.4,20.9,0.30,2.58
2013-12-10,0.06,29.3,31.6,33.9,29.9,0.14,0.84
2013-12-11,0.24,17.4,24.6,31.8,19.8,0.19,1.75
2013-12-12,0.00,18.0,24.1,30.2,13.2,0.97,2.92
2013-12-13,0.00,11.4,18.5,25.6,4.6,0.75,2.86
2013-12-14,0.00,17.8,24.6,31.4,13.9,0.61,3.29
2013-12-15,0.83,18.4,22.0,25.6,19.2,0.24,1.06
2013-12-16,0.00,21.8,29.0,36.1,19.6,0.34,2.93
2013-12-17,0.03,10.4,18.5,26.7,6.6,0.41,3.04
2013-12-18,0.19,9.5,14.9,20.4,14.1,0.24,0.61
2013-12-19,0.00,10.8,22.3,33.9,14.5,0.33,3.43
2013-12-20,0.00,15.0,26.4,37.9,22.8,0.55,3.56
2013-12-21,0.00,28.9,37.2,45.4,28.6,1.16,5.26
2013-12-22,0.00,32.2,45.5,58.7,42.8,0.42,5.91
2013-12-23,0.23,48.1,54.6,61.1,53.8,0.03,3.61
2013-12-24,0.63,28.7,41.1,53.5,35.8,0.37,2.70
2013-12-25,0.01,16.7,25.6,34.5,13.2,1.19,3.33
2013-12-26,0.00,15.7,20.7,25.8,9.5,0.70,2.69
2013-12-27,0.01,18.3,24.6,30.8,19.6,0.45,1.68
2013-12-28,0.00,19.2,27.1,35.1,17.9,0.65,3.51
2013-12-29,0.00,24.3,35.4,46.4,24.3,1.06,6.22
2013-12-30,0.99,31.9,35.7,39.5,33.5,0.16,2.26
2013-12-31,0.00,13.9,25.2,36.6,14.2,0.68,2.48
2014-01-01,0.00,13.7,20.9,28.2,10.5,0.52,2.63
2014-01-02,0.00,20.0,25.7,31.5,16.5,0.99,3.00
2014-01-03,0.59,11.0,17.3,23.7,11.2,0.38,1.12
2014-01-04,0.00,-4.5,4.8,14.0,-5.6,0.25,1.58
2014-01-05,0.00,-1.3,10.6,22.5,0.7,0.35,2.48
2014-01-06,0.45,2.4,28.7,55.0,28.7,0.05,1.97
2014-01-07,0.21,3.8,25.4,47.0,11.2,0.46,3.33
2014-01-08,0.00,1.5,4.3,7.1,-10.9,0.83,1.29
2014-01-09,0.00,6.4,12.1,17.8,2.0,0.71,1.89
2014-01-10,0.00,10.8,20.1,29.3,12.3,0.33,3.30
2014-01-11,0.53,24.4,30.5,36.6,29.8,0.02,0.41
2014-01-12,0.74,35.2,45.6,56.0,44.8,0.03,3.70
2014-01-13,0.00,24.7,32.5,40.4,25.0,0.38,3.92
2014-01-14,0.01,26.5,36.0,45.6,32.5,0.60,4.48
2014-01-15,0.39,27.2,35.0,42.7,35.0,0.19,1.13
2014-01-16,0.01,27.5,34.6,41.7,33.6,0.03,1.80
2014-01-17,0.00,21.4,28.0,34.6,24.6,0.33,1.88
2014-01-18,0.00,23.6,29.9,36.2,25.4,0.31,2.81
2014-01-19,0.06,19.0,26.5,34.0,17.4,0.41,2.49
2014-01-20,0.00,20.1,25.2,30.2,17.8,1.15,2.05
2014-01-21,0.00,20.3,28.0,35.6,17.1,1.27,2.75
2014-01-22,0.47,-0.3,10.0,20.4,1.3,0.40,1.96
2014-01-23,0.00,-0.5,7.0,14.6,-8.2,0.49,1.91
2014-01-24,0.00,-0.5,9.0,18.4,-1.8,0.39,2.02
2014-01-25,0.00,6.0,11.8,17.6,-2.6,0.84,2.07
2014-01-26,0.11,8.0,14.7,21.4,8.8,0.25,1.97
2014-01-27,0.00,12.1,17.0,21.9,7.2,0.76,2.20
2014-01-28,0.00,7.9,22.1,36.3,2.9,0.87,3.24
2014-01-29,0.02,5.9,10.9,16.0,-5.9,0.51,2.31
2014-01-30,0.00,-2.7,8.8,20.3,-5.7,0.26,2.68
2014-01-31,0.00,-2.8,11.5,25.8,2.7,0.22,3.11
2014-02-01,0.00,17.2,24.1,31.1,14.9,0.58,3.03
2014-02-02,0.00,21.3,31.3,41.3,21.4,0.18,5.57
2014-02-03,0.42,24.2,33.2,42.1,29.9,0.19,3.19
2014-02-04,0.59,10.2,20.3,30.4,17.3,0.32,1.44
2014-02-05,1.20,10.8,22.3,33.8,17.6,0.23,3.47
2014-02-06,0.17,15.9,23.2,30.5,20.6,0.31,1.74
2014-02-07,0.00,11.5,19.8,28.0,9.6,0.45,2.78
2014-02-08,0.00,7.6,18.5,29.4,5.8,0.50,3.34
2014-02-09,0.00,9.2,17.9,26.5,2.9,0.61,3.47
2014-02-10,0.16,8.8,18.3,27.8,10.1,0.23,3.26
2014-02-11,0.00,-1.0,12.8,26.6,0.7,0.32,3.13
2014-02-12,0.00,-2.6,10.3,23.2,-2.4,0.30,2.80
2014-02-13,0.33,-2.5,11.1,24.7,4.4,0.28,2.50
2014-02-14,1.98,23.1,27.9,32.8,25.0,0.24,1.61
2014-02-15,0.00,21.5,29.2,36.9,21.0,0.43,3.63
2014-02-16,0.16,16.5,24.0,31.6,17.1,0.55,2.05
2014-02-17,0.00,10.5,18.3,26.1,5.8,0.89,2.78
2014-02-18,0.11,11.6,20.9,30.3,3.8,0.37,4.34
2014-02-19,0.01,15.6,24.7,33.8,17.2,0.30,2.70
2014-02-20,0.33,17.9,28.5,39.2,27.1,0.12,2.80
2014-02-21,0.02,22.5,33.1,43.7,27.0,0.08,5.84
2014-02-22,0.50,22.8,31.8,40.7,29.5,0.06,1.64
2014-02-23,0.00,24.0,35.4,46.9,19.7,0.53,7.42
2014-02-24,0.00,25.6,35.7,45.7,22.9,0.71,6.03
2014-02-25,0.00,17.2,24.8,32.4,8.5,1.00,4.03
2014-02-26,0.00,13.9,21.6,29.3,8.7,0.64,3.20
2014-02-27,0.05,3.7,15.1,26.6,1.0,0.38,3.30
2014-02-28,0.00,3.3,14.7,26.1,-4.6,0.73,2.96
2014-03-01,0.00,3.1,12.0,20.9,-4.8,0.42,2.80
2014-03-02,0.00,6.8,18.8,30.9,10.2,0.73,3.67
2014-03-03,0.00,14.4,25.4,36.3,14.5,1.00,3.88
2014-03-04,0.00,6.2,13.3,20.3,-4.0,0.79,2.45
2014-03-05,0.00,9.1,18.2,27.4,3.7,0.90,3.53
2014-03-06,0.00,11.8,22.1,32.4,5.0,1.14,4.13
2014-03-07,0.00,12.2,21.3,30.5,3.5,1.07,4.25
2014-03-08,0.00,23.6,30.6,37.5,19.7,0.83,3.82
2014-03-09,0.00,29.2,39.7,50.2,24.8,1.01,7.83
2014-03-10,0.00,28.6,33.8,39.0,14.9,1.76,5.59
2014-03-11,0.00,28.8,37.2,45.6,25.3,0.69,5.57
2014-03-12,0.00,31.0,44.8,58.7,31.4,0.54,10.89
2014-03-13,0.31,14.0,29.5,45.0,24.9,0.54,2.50
2014-03-14,0.00,12.2,18.2,24.2,-1.1,0.79,3.13
2014-03-15,0.00,15.2,28.1,41.1,17.4,1.11,5.47
2014-03-16,0.00,25.8,38.6,51.4,19.2,2.49,8.76
2014-03-17,0.00,19.7,26.3,33.0,2.8,1.82,4.51
2014-03-18,0.00,18.3,24.9,31.6,1.9,1.58,4.56
2014-03-19,0.00,18.7,30.6,42.4,11.5,0.41,7.65
2014-03-20,0.81,29.7,33.1,36.4,31.4,0.24,1.97
2014-03-21,0.00,31.9,40.4,48.9,22.9,0.54,7.25
2014-03-22,0.00,24.5,36.8,49.2,19.3,0.53,8.86
2014-03-23,0.00,32.2,46.1,60.0,24.1,2.03,13.30
2014-03-24,0.00,14.6,26.6,38.5,7.4,1.51,5.35
2014-03-25,0.00,12.7,22.1,31.5,4.5,0.43,4.39
2014-03-26,0.00,22.8,29.5,36.1,13.8,1.48,5.05
2014-03-27,0.00,17.1,24.0,31.0,2.8,1.38,4.17
2014-03-28,0.00,18.9,29.9,40.8,13.0,1.62,6.67
2014-03-29,0.11,32.9,42.2,51.4,39.2,0.13,3.28
2014-03-30,1.54,39.0,42.0,44.9,40.3,0.15,2.78
2014-03-31,0.37,33.2,38.3,43.4,34.2,0.63,1.82
2014-04-01,0.00,28.3,40.3,52.4,28.0,0.59,7.72
2014-04-02,0.00,34.8,46.1,57.3,31.2,0.81,10.30
2014-04-03,0.00,35.3,44.4,53.5,34.3,0.58,7.54
2014-04-04,0.16,41.1,51.9,62.7,27.1,1.28,16.67
2014-04-05,0.13,38.1,40.5,43.0,35.4,0.59,2.99
2014-04-06,0.00,28.2,39.1,50.0,23.8,1.25,7.56
2014-04-07,0.00,29.1,42.8,56.6,21.5,0.45,12.74
2014-04-08,0.65,36.4,43.2,50.1,37.2,0.19,6.78
2014-04-09,0.02,29.7,44.5,59.4,36.5,0.03,8.71
2014-04-10,0.00,29.7,43.7,57.8,23.4,1.40,11.78
2014-04-11,0.00,41.1,51.9,62.7,29.8,3.87,14.28
2014-04-12,0.02,31.0,50.0,68.9,43.3,0.00,14.99
2014-04-13,0.00,43.4,56.1,68.8,35.0,1.30,18.68
2014-04-14,0.00,48.4,62.0,75.6,50.8,0.62,18.21
2014-04-15,0.05,56.0,64.6,73.3,53.5,0.01,15.17
2014-04-16,2.00,27.3,44.3,61.4,35.8,0.51,2.80
2014-04-17,0.00,27.9,36.8,45.8,16.7,1.88,7.51
2014-04-18,0.00,30.1,40.6,51.1,24.0,0.82,9.16
2014-04-19,0.00,35.2,43.1,51.0,29.0,1.28,8.11
2014-04-20,0.00,36.2,49.8,63.4,24.4,2.71,16.24
2014-04-21,0.00,30.2,45.1,60.0,25.2,0.92,13.09
2014-04-22,0.00,33.1,50.6,68.0,28.1,0.04,20.36
2014-04-23,0.01,42.6,55.1,67.5,42.7,0.96,13.78
2014-04-24,0.00,36.5,44.5,52.5,27.2,3.19,6.96
2014-04-25,0.00,34.3,46.6,58.9,14.9,2.59,14.46
2014-04-26,0.59,40.0,52.6,65.3,31.9,0.21,17.37
2014-04-27,0.02,41.4,52.9,64.4,38.1,1.44,13.46
2014-04-28,0.00,35.3,45.9,56.5,31.0,1.09,9.76
2014-04-29,0.00,38.8,50.8,62.8,33.2,1.15,14.16
2014-04-30,0.93,39.6,43.3,47.1,37.4,0.55,3.83
2014-05-01,3.05,41.2,47.4,53.7,46.5,0.24,1.39
2014-05-02,0.01,50.3,62.0,73.7,49.2,0.54,17.02
2014-05-03,0.00,42.0,53.3,64.7,36.7,1.19,13.81
2014-05-04,0.03,44.2,54.8,65.5,42.7,0.29,13.58
2014-05-05,0.00,46.1,53.5,61.0,32.0,4.25,12.80
2014-05-06,0.00,41.2,53.5,65.8,27.9,2.56,17.58
2014-05-07,0.00,39.7,53.7,67.6,30.3,2.24,17.69
2014-05-08,0.31,52.0,60.3,68.6,37.9,1.00,19.04
2014-05-09,0.07,54.5,57.4,60.3,52.7,1.26,3.76
2014-05-10,0.00,55.3,59.2,63.2,57.7,0.28,3.50
2014-05-11,0.17,52.9,65.8,78.8,55.7,0.97,18.27
2014-05-12,0.00,51.1,64.7,78.3,42.9,2.02,25.70
2014-05-13,0.00,53.7,67.2,80.7,54.6,0.16,22.24
