PRISM Time Series Data
Location:  Lat: 38.7616   Lon: -83.3984   Elev: 866ft
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 4km
Period: 2000-01-01 - 2022-01-01
Dataset: AN91d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2024-Mar-22
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
2011-12-29,0.00,27.4,33.7,40.1,24.8,0.46,4.13
2011-12-30,0.00,30.5,40.2,50.0,31.9,0.55,6.18
2011-12-31,0.03,42.7,50.0,57.3,40.0,1.80,7.24
2012-01-01,0.00,32.0,40.0,48.0,35.9,0.05,4.09
2012-01-02,0.00,29.1,44.0,58.9,27.2,1.69,8.32
2012-01-03,0.03,18.9,24.7,30.6,15.9,0.60,2.47
2012-01-04,0.00,15.8,20.9,26.0,10.5,0.60,2.53
2012-01-05,0.00,19.9,29.3,38.6,19.5,0.61,4.62
2012-01-06,0.00,26.2,37.5,48.8,25.1,0.69,7.75
2012-01-07,0.00,35.8,48.8,61.8,31.9,1.31,13.30
2012-01-08,0.00,25.2,40.1,54.9,28.8,0.34,9.57
2012-01-09,0.00,24.4,35.5,46.6,25.2,0.33,6.16
2012-01-10,0.00,25.2,37.8,50.3,25.8,0.43,7.93
2012-01-11,0.01,25.1,39.3,53.4,28.8,0.13,8.28
2012-01-12,0.66,33.1,41.9,50.7,41.8,0.05,2.10
2012-01-13,0.18,16.8,32.1,47.4,25.8,0.21,2.35
2012-01-14,0.00,16.8,19.3,21.8,13.2,0.60,1.32
2012-01-15,0.00,18.4,24.4,30.5,14.6,0.44,3.35
2012-01-16,0.00,19.1,26.3,33.4,17.2,0.58,3.24
2012-01-17,0.46,24.8,39.4,54.0,36.3,0.24,6.05
2012-01-18,0.71,28.7,43.9,59.1,34.8,0.77,5.89
2012-01-19,0.00,19.5,26.1,32.7,16.8,0.42,3.22
2012-01-20,0.00,17.4,28.2,39.0,18.0,0.67,4.58
2012-01-21,0.03,19.0,25.7,32.4,19.7,0.31,2.26
2012-01-22,0.00,26.6,28.4,30.2,23.8,0.53,1.04
2012-01-23,0.57,28.7,40.3,52.0,38.6,0.07,2.58
2012-01-24,0.02,35.4,48.8,62.2,37.9,0.77,9.70
2012-01-25,0.00,28.4,37.7,47.0,27.6,0.61,5.53
2012-01-26,0.31,30.8,36.1,41.3,31.3,0.31,2.84
2012-01-27,0.71,37.2,48.0,58.7,43.2,0.21,5.10
2012-01-28,0.02,33.5,37.0,40.5,31.9,0.39,2.19
2012-01-29,0.02,24.8,33.8,42.9,20.9,0.38,6.04
2012-01-30,0.00,22.7,35.4,48.1,19.1,0.70,8.12
2012-01-31,0.00,24.5,40.6,56.7,25.3,0.75,10.90
2012-02-01,0.06,42.2,52.8,63.4,34.2,1.71,14.47
2012-02-02,0.12,41.1,50.0,58.9,44.2,0.52,6.73
2012-02-03,0.00,28.0,41.0,53.9,32.4,0.14,7.91
2012-02-04,0.00,27.8,41.3,54.7,31.2,0.32,9.09
2012-02-05,0.16,36.7,39.7,42.7,36.2,0.33,2.97
2012-02-06,0.00,24.5,35.9,47.2,28.2,0.15,6.30
2012-02-07,0.00,24.1,36.1,48.2,27.7,0.22,6.50
2012-02-08,0.06,25.7,35.2,44.8,28.0,0.09,4.83
2012-02-09,0.02,27.5,31.2,35.0,25.3,0.30,2.18
2012-02-10,0.00,27.9,32.0,36.0,23.3,0.72,2.95
2012-02-11,0.11,21.5,28.1,34.6,25.5,0.29,2.54
2012-02-12,0.00,13.1,19.2,25.3,8.6,0.51,2.33
2012-02-13,0.00,13.8,23.6,33.5,13.7,0.56,3.45
2012-02-14,0.03,21.1,29.8,38.5,19.6,0.76,4.77
2012-02-15,0.07,31.1,34.7,38.3,32.1,0.11,1.84
2012-02-16,0.25,31.6,42.1,52.6,36.2,0.07,6.90
2012-02-17,0.09,35.5,43.1,50.6,39.3,0.28,2.72
2012-02-18,0.00,27.2,39.3,51.5,26.0,0.24,8.80
2012-02-19,0.00,27.0,40.2,53.5,25.6,0.75,8.98
2012-02-20,0.00,21.6,29.4,37.1,21.9,0.50,3.37
2012-02-21,0.00,22.4,34.4,46.4,23.5,0.54,6.92
2012-02-22,0.02,33.7,43.8,54.0,34.7,0.48,6.83
2012-02-23,0.06,34.6,46.7,58.8,35.4,0.38,11.18
2012-02-24,0.18,36.6,47.9,59.1,40.4,0.32,9.20
2012-02-25,0.01,28.4,40.5,52.6,27.5,0.82,6.46
2012-02-26,0.00,19.0,27.8,36.6,15.4,0.62,4.44
2012-02-27,0.00,19.8,35.3,50.9,19.3,0.64,9.48
2012-02-28,0.00,26.2,44.6,62.9,24.4,1.07,14.28
2012-02-29,0.89,27.5,43.9,60.4,29.9,0.55,13.22
2012-03-01,0.13,44.1,54.7,65.3,45.1,0.78,8.88
2012-03-02,0.00,33.9,46.0,58.1,30.6,1.11,10.41
2012-03-03,0.35,32.4,47.0,61.7,40.8,0.44,6.99
2012-03-04,0.00,28.2,39.0,49.8,23.6,1.27,7.80
2012-03-05,0.14,26.5,32.4,38.4,23.4,0.22,4.12
2012-03-06,0.00,23.9,30.6,37.2,21.0,0.36,3.93
2012-03-07,0.00,26.5,44.4,62.3,24.0,0.90,14.68
2012-03-08,0.00,44.7,56.9,69.2,39.4,4.93,15.78
2012-03-09,0.75,32.2,46.7,61.1,40.7,0.35,8.01
2012-03-10,0.00,25.6,38.5,51.3,20.7,0.93,8.96
2012-03-11,0.00,26.0,39.6,53.1,21.2,1.00,10.06
2012-03-12,0.03,33.6,51.5,69.5,32.2,1.24,19.18
2012-03-13,0.16,48.3,57.2,66.0,53.8,0.51,8.05
2012-03-14,0.00,46.9,61.1,75.3,50.2,0.81,17.58
2012-03-15,0.08,47.6,63.5,79.5,49.4,1.06,23.38
2012-03-16,0.18,52.9,61.0,69.0,55.4,0.07,6.69
2012-03-17,0.06,49.2,60.5,71.8,54.6,0.16,11.16
2012-03-18,0.05,53.8,64.3,74.8,56.0,0.57,14.06
2012-03-19,0.00,55.5,66.6,77.7,56.9,0.58,16.70
2012-03-20,0.00,55.6,69.1,82.6,55.3,1.27,23.87
2012-03-21,0.00,55.7,70.9,86.1,53.2,2.22,29.99
2012-03-22,0.00,54.9,70.4,85.9,54.2,1.33,29.05
2012-03-23,0.00,54.7,69.4,84.1,56.0,0.25,25.44
2012-03-24,0.39,54.8,66.0,77.2,58.5,0.47,16.14
2012-03-25,0.00,49.1,57.7,66.3,49.5,0.47,11.03
2012-03-26,0.00,47.5,57.7,67.8,50.6,0.47,10.27
2012-03-27,0.00,31.4,45.0,58.6,29.5,1.13,11.29
2012-03-28,0.00,32.4,49.2,65.9,30.3,1.98,17.09
2012-03-29,0.00,44.9,61.8,78.8,44.0,2.79,23.35
2012-03-30,0.12,42.6,54.3,66.0,37.2,1.37,14.31
2012-03-31,0.14,45.6,62.0,78.3,49.3,1.06,19.59
2012-04-01,0.00,37.7,47.3,57.0,40.9,0.33,5.99
2012-04-02,0.38,39.8,55.9,72.0,49.3,0.42,12.19
2012-04-03,0.00,44.2,56.7,69.2,37.8,1.82,17.26
2012-04-04,0.00,48.4,64.2,79.9,49.8,1.60,20.24
2012-04-05,0.40,40.6,58.0,75.4,41.8,1.41,16.26
2012-04-06,0.00,33.5,46.5,59.5,30.7,1.06,11.53
2012-04-07,0.00,30.6,45.8,61.1,25.7,1.28,13.89
2012-04-08,0.00,32.5,49.5,66.4,24.6,1.14,19.09
2012-04-09,0.00,36.7,51.4,66.2,29.4,1.74,16.94
2012-04-10,0.00,36.3,51.9,67.6,27.3,2.19,17.62
2012-04-11,0.00,29.0,43.5,57.9,21.9,1.35,12.59
2012-04-12,0.00,28.1,39.1,50.0,26.1,0.49,7.69
2012-04-13,0.00,30.0,45.2,60.4,28.5,0.40,13.04
2012-04-14,0.00,35.8,51.4,67.1,31.6,1.01,17.74
2012-04-15,0.47,49.2,58.1,67.0,49.8,0.39,11.21
2012-04-16,0.00,53.0,67.0,81.1,53.2,0.67,23.71
2012-04-17,0.00,45.9,61.7,77.5,47.9,1.77,20.20
2012-04-18,0.00,46.1,54.5,62.9,40.6,1.90,11.56
2012-04-19,0.00,43.7,55.1,66.5,41.9,0.46,13.60
2012-04-20,0.00,44.1,58.1,72.1,44.2,0.13,17.77
2012-04-21,0.31,46.2,60.8,75.4,49.7,0.49,17.66
2012-04-22,0.14,39.8,45.9,52.1,39.4,0.51,2.85
2012-04-23,0.00,39.6,43.2,46.9,32.4,1.83,4.37
2012-04-24,0.00,34.8,45.5,56.2,18.9,2.74,12.36
2012-04-25,0.00,36.1,49.2,62.2,28.5,0.31,15.15
2012-04-26,0.88,47.5,57.9,68.2,49.2,0.24,12.70
2012-04-27,0.18,40.4,56.3,72.2,45.9,1.07,11.75
2012-04-28,0.14,40.2,50.7,61.1,30.7,2.43,13.19
2012-04-29,0.27,42.7,53.4,64.0,40.5,0.93,10.24
2012-04-30,0.00,47.7,58.5,69.3,45.4,1.73,12.53
2012-05-01,0.38,59.0,70.8,82.5,58.9,0.49,21.64
2012-05-02,0.17,60.2,70.1,80.1,60.8,0.47,16.03
2012-05-03,0.00,60.3,73.2,86.2,62.8,0.59,23.58
2012-05-04,0.01,61.3,73.4,85.6,63.8,0.46,21.07
2012-05-05,0.96,62.2,71.5,80.7,64.5,0.20,13.79
2012-05-06,0.06,58.8,67.8,76.9,60.6,0.81,11.00
2012-05-07,0.00,59.4,70.9,82.4,58.9,1.00,20.16
2012-05-08,0.55,61.6,72.1,82.6,63.4,0.26,17.34
2012-05-09,0.03,55.0,64.2,73.5,54.6,0.71,13.66
2012-05-10,0.02,45.1,57.7,70.4,44.6,1.23,16.27
2012-05-11,0.00,41.0,54.1,67.1,38.4,0.75,15.67
2012-05-12,0.00,42.9,57.8,72.7,38.9,0.27,20.55
2012-05-13,0.59,48.9,61.0,73.1,49.1,0.04,18.71
2012-05-14,1.19,55.6,58.4,61.1,56.3,0.08,2.55
2012-05-15,0.05,51.6,58.5,65.4,55.1,0.14,5.38
2012-05-16,0.00,51.7,63.8,75.9,52.7,0.17,17.78
2012-05-17,0.04,48.2,64.3,80.3,47.0,2.21,21.88
2012-05-18,0.00,46.1,59.5,72.9,40.1,2.24,19.51
2012-05-19,0.00,51.8,65.9,80.0,47.7,1.46,24.66
2012-05-20,0.00,55.8,69.9,84.0,54.5,0.80,26.39
2012-05-21,0.00,55.6,69.2,82.7,55.4,0.79,24.54
2012-05-22,0.44,57.0,70.5,83.9,57.3,1.09,24.91
2012-05-23,0.00,56.0,62.6,69.1,56.9,0.53,7.47
2012-05-24,0.00,57.0,67.3,77.6,58.5,0.33,15.43
2012-05-25,0.00,59.7,71.2,82.8,59.6,0.22,20.75
2012-05-26,0.00,62.9,74.9,87.0,65.0,0.75,22.30
2012-05-27,0.00,65.1,77.3,89.5,65.8,0.51,26.65
2012-05-28,0.00,66.2,78.3,90.4,66.6,1.19,27.55
2012-05-29,0.00,67.9,78.8,89.6,67.4,1.59,24.47
2012-05-30,0.18,61.5,69.9,78.3,63.2,0.60,11.76
2012-05-31,0.00,51.7,67.2,82.8,50.6,1.05,26.35
2012-06-01,0.04,54.1,67.0,79.8,54.4,0.02,22.20
2012-06-02,0.17,49.0,57.6,66.1,51.3,0.77,5.38
2012-06-03,0.00,49.7,60.2,70.6,46.9,0.73,14.36
2012-06-04,0.00,52.6,65.4,78.3,51.8,0.49,19.77
2012-06-05,0.00,49.9,64.5,79.1,50.5,0.79,20.71
2012-06-06,0.00,50.5,60.8,71.1,50.1,0.97,14.16
2012-06-07,0.00,49.4,61.4,73.3,48.8,0.86,16.56
2012-06-08,0.00,51.0,65.4,79.8,49.5,0.58,22.87
2012-06-09,0.00,52.0,68.0,84.0,49.2,0.72,28.50
2012-06-10,0.00,54.4,70.1,85.9,53.4,0.36,28.05
2012-06-11,0.05,59.5,72.1,84.7,58.8,0.17,23.88
2012-06-12,0.16,64.1,71.0,77.9,67.4,0.00,8.48
2012-06-13,0.00,54.6,69.7,84.8,55.8,1.41,23.54
2012-06-14,0.00,48.7,64.0,79.2,48.2,1.29,20.84
2012-06-15,0.00,51.4,66.9,82.5,50.7,0.24,24.24
2012-06-16,0.00,59.8,73.2,86.6,60.3,1.05,24.81
2012-06-17,0.25,64.0,74.9,85.8,64.8,0.92,19.99
2012-06-18,0.76,63.9,72.3,80.7,66.8,0.04,11.71
2012-06-19,0.12,64.1,75.1,86.2,64.5,1.08,21.78
2012-06-20,0.00,64.9,77.1,89.3,64.1,0.84,25.13
2012-06-21,0.00,66.9,79.2,91.6,65.2,0.89,29.35
2012-06-22,0.00,64.4,77.7,91.0,64.0,0.67,28.56
2012-06-23,0.08,59.6,72.5,85.5,58.2,1.68,25.73
2012-06-24,0.00,60.9,74.2,87.5,56.1,1.58,29.64
2012-06-25,0.00,61.9,75.9,89.9,58.7,0.69,31.76
2012-06-26,0.00,49.7,67.1,84.6,49.0,2.19,25.55
2012-06-27,0.00,50.3,64.8,79.2,47.2,0.62,22.22
2012-06-28,0.00,55.6,71.5,87.3,50.9,1.18,30.87
2012-06-29,0.00,67.1,83.9,100.6,61.8,4.23,46.22
2012-06-30,0.07,64.7,82.4,100.1,66.0,0.76,37.75
2012-07-01,0.00,67.0,82.2,97.5,66.6,0.46,40.90
2012-07-02,0.09,63.3,79.2,95.1,64.7,0.93,35.17
2012-07-03,0.00,67.5,80.5,93.5,65.8,1.20,34.22
2012-07-04,0.00,70.2,82.8,95.4,65.8,2.97,37.87
2012-07-05,0.00,70.5,84.2,97.9,68.0,2.29,40.50
2012-07-06,0.04,67.2,81.6,95.9,68.3,0.84,34.35
2012-07-07,0.00,69.9,84.5,99.2,69.3,1.03,42.24
2012-07-08,0.01,72.2,87.1,101.9,68.8,2.68,49.56
2012-07-09,0.59,68.9,83.6,98.2,67.1,2.83,39.23
2012-07-10,0.00,62.2,73.3,84.4,59.4,1.20,24.41
2012-07-11,0.00,63.8,76.3,88.8,57.5,3.87,31.84
2012-07-12,0.00,64.2,77.2,90.2,58.7,2.15,33.62
2012-07-13,0.00,65.6,75.3,85.1,62.6,1.16,22.84
2012-07-14,0.00,66.4,70.3,74.2,66.5,0.52,5.85
2012-07-15,0.40,68.2,77.9,87.6,69.7,0.53,20.42
2012-07-16,0.21,69.3,77.5,85.8,70.3,0.55,16.87
2012-07-17,0.00,70.1,81.4,92.7,69.0,1.04,30.84
2012-07-18,0.01,71.1,81.7,92.3,70.6,0.70,26.92
2012-07-19,0.04,68.2,79.1,90.0,70.1,0.36,20.11
2012-07-20,0.62,69.1,77.0,85.0,70.8,0.05,13.78
2012-07-21,0.32,65.1,71.7,78.3,65.7,1.13,9.08
2012-07-22,0.00,62.9,72.0,81.1,62.9,0.62,16.42
2012-07-23,0.00,66.9,77.6,88.2,65.6,1.29,25.42
2012-07-24,0.00,71.9,81.0,90.0,70.9,2.43,22.40
2012-07-25,0.25,67.6,74.2,80.8,68.2,1.18,9.83
2012-07-26,0.71,69.4,80.0,90.6,71.3,2.41,20.36
2012-07-27,2.23,69.4,80.8,92.3,71.5,0.01,24.12
2012-07-28,0.32,64.7,76.2,87.7,66.1,0.56,21.09
2012-07-29,0.00,62.8,72.9,83.1,63.3,0.85,19.41
2012-07-30,0.00,62.0,73.3,84.7,62.3,0.56,22.06
2012-07-31,0.00,62.7,74.9,87.2,62.3,0.44,25.95
2012-08-01,0.00,65.7,77.3,88.8,64.3,1.40,27.52
2012-08-02,0.00,63.5,76.5,89.5,63.1,1.69,28.92
2012-08-03,0.00,65.3,77.7,90.1,62.9,1.19,31.11
2012-08-04,0.05,67.6,75.8,84.1,67.9,0.14,15.56
2012-08-05,0.01,70.8,79.5,88.2,71.6,0.92,16.95
2012-08-06,0.06,66.3,75.7,85.2,67.5,1.04,16.19
2012-08-07,0.00,60.8,73.3,85.9,59.5,0.96,27.10
2012-08-08,0.00,63.6,76.1,88.6,61.3,1.33,29.75
2012-08-09,0.00,64.7,77.9,91.1,64.1,0.59,31.95
2012-08-10,0.87,64.4,76.7,89.1,64.4,0.43,24.79
2012-08-11,0.01,55.8,67.9,80.1,57.7,0.74,18.07
2012-08-12,0.00,54.6,64.6,74.7,55.9,0.42,14.07
2012-08-13,0.01,57.1,68.9,80.7,55.8,0.55,23.10
2012-08-14,0.02,60.9,71.4,82.0,60.2,0.57,21.51
2012-08-15,0.04,62.0,71.2,80.5,62.7,0.56,15.66
2012-08-16,0.00,58.4,70.3,82.1,58.9,0.63,21.88
2012-08-17,0.00,59.4,72.9,86.4,61.1,0.01,26.91
2012-08-18,0.17,55.9,66.9,77.9,57.3,0.89,16.45
2012-08-19,0.00,56.7,68.5,80.3,53.4,1.15,23.21
2012-08-20,0.00,54.0,67.6,81.2,53.3,1.02,23.94
2012-08-21,0.00,52.0,66.1,80.2,51.2,0.39,24.61
2012-08-22,0.00,53.9,67.3,80.7,53.8,0.77,23.12
2012-08-23,0.00,55.3,69.6,84.0,54.0,1.06,27.30
2012-08-24,0.00,56.8,71.7,86.6,54.8,1.22,30.46
2012-08-25,0.00,57.8,73.0,88.3,57.1,0.68,31.67
2012-08-26,0.07,58.8,74.2,89.5,58.3,0.66,32.74
2012-08-27,0.00,62.2,76.1,89.9,60.8,1.21,31.94
2012-08-28,0.25,63.4,76.3,89.2,66.4,0.68,27.13
2012-08-29,0.00,57.8,72.3,86.8,58.9,1.07,27.70
2012-08-30,0.00,54.9,69.5,84.2,54.3,1.79,26.38
2012-08-31,0.00,57.1,72.9,88.7,56.4,1.42,33.48
2012-09-01,0.00,67.6,79.8,91.9,69.5,1.02,28.11
2012-09-02,0.00,69.2,78.8,88.4,70.2,0.05,21.13
2012-09-03,0.39,69.6,77.3,84.9,69.9,0.29,15.83
2012-09-04,0.07,68.5,73.9,79.3,70.4,0.00,8.18
2012-09-05,0.00,65.3,75.2,85.2,69.9,0.01,15.77
2012-09-06,0.06,66.0,77.2,88.3,66.8,0.52,23.74
2012-09-07,0.00,63.5,74.1,84.6,66.6,0.11,16.27
2012-09-08,0.52,64.1,75.7,87.4,66.2,0.52,22.09
2012-09-09,0.32,52.2,62.1,72.1,53.6,0.46,13.24
2012-09-10,0.00,50.5,62.5,74.6,51.8,0.38,16.58
2012-09-11,0.00,47.2,61.1,75.0,48.2,0.44,18.82
2012-09-12,0.00,49.1,63.9,78.7,49.7,0.44,22.02
2012-09-13,0.00,52.8,68.3,83.8,57.5,0.02,24.52
2012-09-14,0.00,56.8,69.4,82.0,58.6,0.49,21.38
2012-09-15,0.00,50.8,66.5,82.1,53.4,1.32,22.43
2012-09-16,0.00,50.4,62.7,74.9,47.6,1.03,19.82
2012-09-17,0.00,51.9,64.9,77.9,49.4,1.02,22.77
2012-09-18,0.69,55.5,64.7,73.9,61.8,0.01,10.36
2012-09-19,0.04,42.3,55.4,68.5,48.0,0.41,11.59
2012-09-20,0.00,40.8,53.8,66.9,38.8,0.30,15.47
2012-09-21,0.00,41.7,59.2,76.7,50.7,0.56,19.92
2012-09-22,0.00,55.7,65.7,75.8,52.9,1.35,16.60
2012-09-23,0.00,36.1,54.6,73.1,39.8,0.45,18.54
2012-09-24,0.00,36.3,50.2,64.2,37.3,0.35,13.36
2012-09-25,0.00,37.4,52.2,67.0,38.8,0.06,15.48
2012-09-26,0.21,47.0,55.5,64.1,54.9,0.01,7.38
2012-09-27,1.24,59.4,68.6,77.9,61.5,0.02,13.62
2012-09-28,0.29,59.1,66.6,74.2,59.7,0.48,10.35
2012-09-29,0.11,52.9,58.5,64.0,54.8,0.46,3.94
2012-09-30,0.00,46.8,59.0,71.1,47.8,0.39,15.04
2012-10-01,0.00,46.3,60.1,73.9,47.0,0.53,18.91
2012-10-02,0.38,50.0,56.0,62.1,53.4,0.26,5.74
2012-10-03,0.03,57.5,69.0,80.4,61.0,0.49,14.71
2012-10-04,0.00,52.5,62.6,72.8,52.9,0.78,14.10
2012-10-05,0.00,51.0,63.6,76.2,54.0,0.26,16.83
2012-10-06,0.13,43.6,60.6,77.6,50.2,0.91,19.23
2012-10-07,0.00,41.6,50.6,59.6,35.3,0.96,11.79
2012-10-08,0.00,37.1,45.7,54.2,34.9,0.68,7.92
2012-10-09,0.00,35.2,43.3,51.5,35.5,0.19,5.65
2012-10-10,0.00,35.1,46.9,58.8,39.7,0.12,9.09
2012-10-11,0.00,31.3,45.6,59.9,33.4,0.47,10.90
2012-10-12,0.00,31.7,47.1,62.5,33.9,0.38,13.39
2012-10-13,0.00,35.7,49.3,63.0,34.6,0.75,12.72
2012-10-14,0.00,36.2,55.1,73.9,51.8,0.57,15.45
2012-10-15,0.36,55.3,65.4,75.5,55.1,2.09,14.68
2012-10-16,0.00,36.9,47.7,58.6,40.7,0.36,7.69
2012-10-17,0.00,37.2,51.4,65.6,40.2,0.33,13.60
2012-10-18,0.01,45.5,60.0,74.6,46.1,0.97,18.26
2012-10-19,0.05,41.8,52.3,62.8,38.9,0.83,12.84
2012-10-20,0.18,42.7,52.0,61.2,41.1,0.26,11.33
2012-10-21,0.00,35.7,45.5,55.2,40.4,0.15,6.04
2012-10-22,0.00,37.0,51.9,66.9,43.6,0.11,12.52
2012-10-23,0.00,43.2,60.2,77.1,49.8,0.82,19.09
2012-10-24,0.02,50.4,64.5,78.7,50.2,0.15,22.11
2012-10-25,0.00,46.7,63.0,79.3,49.7,0.98,22.03
2012-10-26,0.00,46.7,63.4,80.1,50.0,0.31,22.69
2012-10-27,0.87,46.2,58.1,70.0,46.1,0.81,12.38
2012-10-28,0.06,44.1,46.7,49.3,40.6,0.59,3.13
2012-10-29,0.43,37.3,41.3,45.3,35.5,1.10,2.81
2012-10-30,0.60,33.3,36.5,39.8,31.3,0.43,2.59
2012-10-31,0.32,33.0,36.6,40.2,35.3,0.17,1.40
2012-11-01,0.08,37.0,39.4,41.9,35.3,0.52,2.21
2012-11-02,0.00,37.7,45.2,52.8,27.6,1.31,9.27
2012-11-03,0.00,29.9,41.1,52.3,28.9,0.54,8.03
2012-11-04,0.17,28.8,37.7,46.5,33.5,0.13,4.66
2012-11-05,0.00,28.7,39.2,49.8,30.4,0.34,6.17
2012-11-06,0.00,27.6,38.0,48.4,27.1,0.44,6.34
2012-11-07,0.00,27.7,39.8,51.8,29.8,0.59,7.69
2012-11-08,0.00,26.3,40.4,54.6,30.3,0.22,8.77
2012-11-09,0.00,26.2,39.0,51.9,29.2,0.23,7.43
2012-11-10,0.00,29.2,44.6,59.9,34.8,0.60,10.65
2012-11-11,0.00,38.6,55.8,72.9,37.7,1.19,19.44
2012-11-12,0.00,40.3,55.8,71.2,38.8,0.85,19.30
2012-11-13,0.57,26.0,43.2,60.3,34.8,0.25,6.02
2012-11-14,0.00,23.0,33.8,44.7,23.4,0.29,5.81
2012-11-15,0.00,23.1,33.4,43.7,25.2,0.26,4.84
2012-11-16,0.00,23.3,36.5,49.6,27.3,0.16,6.80
2012-11-17,0.00,24.8,38.5,52.1,29.1,0.20,7.63
2012-11-18,0.00,25.3,41.8,58.2,27.7,0.24,11.35
2012-11-19,0.00,26.6,43.3,60.0,26.4,0.59,12.99
2012-11-20,0.00,28.4,43.5,58.6,33.6,0.37,10.01
2012-11-21,0.00,33.8,47.8,61.8,35.9,0.22,12.44
2012-11-22,0.00,31.4,47.1,62.8,34.5,0.33,12.63
2012-11-23,0.00,31.1,48.1,65.0,38.1,0.40,13.19
2012-11-24,0.00,28.8,41.4,54.0,26.2,1.23,7.36
2012-11-25,0.00,22.6,28.4,34.2,19.6,0.70,3.01
2012-11-26,0.00,24.9,36.3,47.8,23.4,0.59,8.11
2012-11-27,0.10,28.5,41.1,53.6,29.1,0.15,9.15
2012-11-28,0.00,23.6,31.3,39.0,25.0,0.30,3.17
2012-11-29,0.00,20.9,32.2,43.5,22.2,0.29,5.46
2012-11-30,0.00,21.8,36.4,51.0,25.4,0.41,8.21
2012-12-01,0.00,29.3,44.0,58.8,34.8,0.50,10.14
2012-12-02,0.00,35.7,49.1,62.5,42.7,0.46,9.52
2012-12-03,0.80,47.8,54.6,61.4,52.5,0.00,6.97
2012-12-04,0.03,48.0,58.8,69.6,52.1,0.00,9.74
2012-12-05,0.56,37.5,50.9,64.3,46.2,0.17,6.09
2012-12-06,0.00,26.9,39.1,51.2,29.7,0.21,6.70
2012-12-07,0.26,26.8,38.8,50.8,38.1,0.16,5.54
2012-12-08,1.25,48.2,51.6,55.0,49.5,0.37,2.24
2012-12-09,0.58,47.3,52.7,58.1,47.5,0.17,4.44
2012-12-10,1.03,47.3,53.3,59.3,51.0,0.22,2.60
2012-12-11,0.42,30.7,42.9,55.0,33.5,0.34,3.03
2012-12-12,0.00,22.2,29.2,36.2,23.2,0.30,2.87
2012-12-13,0.00,20.3,31.1,41.9,23.1,0.21,4.76
2012-12-14,0.00,20.6,33.9,47.3,25.1,0.27,6.46
2012-12-15,0.00,24.4,39.1,53.9,27.0,0.45,9.82
2012-12-16,0.00,35.5,45.7,55.9,39.2,1.01,7.41
2012-12-17,0.18,48.8,54.6,60.5,48.0,1.31,5.56
2012-12-18,0.42,40.1,47.7,55.3,43.5,0.15,3.44
2012-12-19,0.04,33.3,39.5,45.7,33.9,0.27,4.34
2012-12-20,0.00,35.8,42.4,48.9,35.6,0.66,4.54
2012-12-21,0.98,29.4,39.5,49.7,34.5,0.54,3.74
2012-12-22,0.05,25.2,27.8,30.4,22.6,0.53,1.64
2012-12-23,0.00,21.7,27.8,33.8,19.6,0.59,2.78
2012-12-24,0.00,24.4,36.6,48.9,26.9,0.30,6.98
2012-12-25,0.05,30.7,37.6,44.6,34.4,0.12,1.57
2012-12-26,0.25,31.8,34.8,37.8,28.3,0.41,2.16
2012-12-27,0.34,28.0,33.7,39.4,28.3,0.22,1.30
2012-12-28,0.00,26.3,28.7,31.0,23.2,0.57,1.58
2012-12-29,0.42,28.1,33.0,37.8,27.4,0.12,2.87
2012-12-30,0.04,22.7,28.1,33.5,24.0,0.17,1.41
2012-12-31,0.00,20.0,25.0,30.0,18.5,0.42,2.08
2013-01-01,0.06,24.2,29.8,35.3,27.6,0.05,2.43
2013-01-02,0.00,20.5,27.5,34.6,23.1,0.19,1.93
2013-01-03,0.00,18.1,25.5,32.9,14.0,0.45,3.64
2013-01-04,0.00,17.7,27.7,37.6,19.1,0.39,4.12
2013-01-05,0.00,22.2,29.9,37.6,19.7,0.65,3.79
2013-01-06,0.00,22.4,32.3,42.1,25.0,0.60,4.50
2013-01-07,0.00,27.1,34.2,41.3,25.1,0.93,3.35
2013-01-08,0.00,22.6,31.8,41.1,22.1,0.55,4.42
2013-01-09,0.00,23.6,37.6,51.6,28.8,0.51,7.55
2013-01-10,0.02,29.1,41.0,52.9,35.5,0.18,5.49
2013-01-11,0.12,28.8,39.7,50.5,37.2,0.14,3.10
2013-01-12,0.18,45.5,54.3,63.2,50.2,0.12,7.05
2013-01-13,0.20,49.1,57.0,65.0,57.0,0.09,5.19
2013-01-14,0.66,33.8,47.9,62.0,44.4,0.22,3.90
2013-01-15,0.00,26.8,30.8,34.9,22.8,0.81,2.43
2013-01-16,0.42,26.5,29.9,33.3,25.1,0.57,2.00
2013-01-17,0.00,31.0,32.6,34.3,27.6,0.57,1.78
2013-01-18,0.00,21.4,29.0,36.5,23.5,0.60,2.25
2013-01-19,0.00,20.2,29.4,38.7,20.5,0.66,4.16
2013-01-20,0.00,31.8,43.0,54.2,25.5,2.49,10.14
2013-01-21,0.00,23.0,32.2,41.3,12.7,1.40,6.37
2013-01-22,0.00,9.6,20.3,30.9,4.1,0.90,3.56
